Item,Transaction,Kuantitas
PERETAN SERBAGUNA,1914,1
SANDAL POLKADOT,1915,1
AGAR-AGAR INACO 1 KG,1915,2
 200 GRAM,1916,6
SANDAL POLKADOT,1917,2
 200 GRAM,1919,3
SENDOK/GARPU BATIK,1919,1
SAJADAH AL JEDAH,1919,1
SEROK JUMBO,1920,1
CELENGAN SIZE L,1920,1
PERETAN SERBAGUNA,1920,1
SIKAT CUCI BAJU,1920,1
 200 GRAM,1920,1
BANTAL GULING CANON,1921,2
RAK BUKU GSF,1922,1
POMPA GALON ELEKTRIK GSF,1922,1
KOTAK TISU TV,1922,1
MEJA BELAJAR JUMBO+ KURSI APANEL,1922,1
TEMPAT TISU KOTAK PANJANG,1922,1
SIKAT BAJU GAGANG,1923,1
TEMPAT TISU KOTAK PANJANG,1924,1
KIPAS TORNADO 3IN1 NEW VIVA,1924,1
JEPITAN BAJU WADAH,1925,1
BELLAROSA COKLAT DREAM,1925,1
BANTAL GULING CANON,1926,1
BANTAL/GULING MAHKOTA MERAH,1926,1
BANTAL/GULING MAHKOTA HITAM,1926,1
KERANJANG PAJERO WARNA,1927,1
BOTOL KACA KAKTUS,1927,1
BOTOL KACA KAKTUS,1928,1
TOPLES NASTAR CAVEL,1929,1
CELENGAN SIZE S,1929,1
KIPAS WELHOME BERDIRI 1681,1930,1
BATRAI MAXWATT,1931,1
BATRAI MAXWATT,1932,1
SPRINGBED VALENCIA,1932,1
BATRAI MAXWATT,1933,1
RAK SEPATU PORTABLE GENEVA 5SN,1933,1
TOPLES PUZZLE SET,1933,1
PANCI SET 13PCS SUNGLASS,1934,1
PENGKI SENG,1935,1
STIK BALADO DUS,1936,1
TREMOS SOLARIS LION STAR,1937,1
BOX CB 75,1938,1
MASKER DUCKBIL HITAM,1939,1
SARUNG WADIMOR,1940,2
JAM DINDING 5002 TEA POT,1941,1
KERANJANG PAJERO WARNA,1942,2
KIPAS DINDING WELHOME 1663E,1943,2
BOTOL MINUM BALING & BUNNY,1943,1
FRYPAN SET TEFLON HITAM ISI 2,1943,1
TEMPAT TISU KOTAK PANJANG,1944,1
TAS PARSEL,1945,1
STIK BALADO DUS,1946,2
KARPET SPONS MURAH,1946,1
TALENAN KAYU KCL,1946,1
STIK BALADO DUS,1947,2
MAINAN TRUK ST 2026,1947,5
KURMA AL QASEEM,1948,3
TREMOS INDOGLASS 750ML,1949,1
SENDOK/GARPU BATIK,1949,2
KALIGRAFI 3IN1,1950,2
KURMA AL QASEEM,1950,2
AGAR-AGAR INACO 1 KG,1950,1
TALENAN,1950,1
TOBELO COKLAT GOLDEN BALLS,1950,1
TEKO SIUL MASPION 24,1951,1
KERANJANG PAJERO WARNA,1952,2
KAPSTOK NAGAMAS 8 KAIT,1952,1
MASKER EARLOOP 3PLY,1953,2
GELAS CANTEL KOPI,1954,1
KARPET SPONS MURAH,1954,1
JEMURAN ALUMINIUM STANDART WARNA,1954,1
MEJA SETRIKA DUDUK,1956,1
MAINAN TARIK,1957,1
BAK HITAM 28 SJP,1957,1
NAMPAN 4 SEDENG,1957,1
MANTEL JAKET CELANA TIKTOK,1957,1
KURMA AL QASEEM,1958,1
GELAS MUG TTP 1 WARNA,1958,1
TIMBANGAN GSF 2OKG,1958,1
TOPRON,1959,1
CELENGAN SIZE L,1959,1
MONDE SUSU CHOCOCHIPS,1960,1
AGAR-AGAR INACO 1 KG,1960,2
 AROMA 1/2KG,1960,1
RAK SET GANTUNG 3IN1,1960,1
TEKO SIUL MASPION 24,1960,1
GULA ROSEBRAND,1960,2
GULA ROSEBRAND,1961,15
MONDE SUSU CHOCOCHIPS,1961,1
KERANJANG PAJERO WARNA,1962,1
BATRAI MAXWATT,1963,2
KIPAS WELHOME BERDIRI 1681,1963,1
BATRAI MAXWATT,1964,1
KERANJANG PAJERO WARNA,1965,1
MAGICOM COSMOS CRJ 3306,1966,1
BATRAI MAXWATT,1967,3
KOMPOR TANAM WELHOME 2 TUNGKU,1968,4
TOBELO COKLAT GOLDEN BALLS,1968,1
KERANJANG PAJERO WARNA,1968,1
LEMARI LS2P KACA,1968,2
RAK PIRING MASTER,1968,1
MAWAR LAUNDRY REFILL,1968,1
MAINAN TRUK TTP 777,1969,1
SPREI HOMEMADE 120,1969,1
SPRINGBED BIGDREAM 180,1970,1
KAPSTOK NAGAMAS 8 KAIT,1971,1
RAK SUSUN PLUTO,1971,1
MEJA SETRIKA DUDUK,1971,1
SARUNG WADIMOR,1972,1
KERANJANG PAJERO WARNA,1973,1
BATRAI MAXWATT,1974,2
TALENAN KAYU KCL,1975,2
LEMARI GALV 3P JUMBO,1976,1
TEKO SIUL MASPION 26,1976,1
SPREI RUMBAI ILLUSIONS,1976,1
SPRITE/FANTA/COLA,1976,1
BANGKU BAKSO HITAM TABITA,1976,1
TEKO SIUL MASPION 26,1977,1
NAMPAN 4 SEDENG,1977,1
KERANJANG PAJERO WARNA,1978,3
LEM DEXTON BOTOL,1978,1
KIPAS WELHOME BERDIRI 1681,1979,1
PERETAN SERBAGUNA,1980,1
KIPAS TORNADO 3IN1 NEW VIVA,1981,1
SARUNG BUSA 180X30,1982,1
NAMPAN 4 SEDENG,1982,1
MAINAN TELEPHONE DUDUK BARBIE,1982,1
SENDOK/GARPU BATIK,1983,3
NAMPAN 4 SEDENG,1984,1
TOPLES ODATE BUNGA,1985,2
STIK BALADO DUS,1985,1
TOPLES NASTAR CAVEL,1986,1
STIKER MOMO,1987,1
PARSEL PAHE 2,1988,10
TREMOS ELEPHANT,1989,1
KARPET SPONS MURAH,1989,2
WAJAN KUPING ENAMEL,1990,1
RAK COSMIC 3SSN ABU,1990,1
RACUN CICAK,1991,2
MAINAN TRUK ST 2026,1992,2
PANCI MILKPAN ANDORA,1993,2
PERASAN JERUK STENLIS,1993,1
MAINAN TRUK ST 2026,1995,5
MAINAN TRUK ST 2026,1996,12
GELAS CANTEL KOPI,1996,4
GELAS CANTEL POLOS JUMBO,1996,6
PERASAN JERUK STENLIS,1998,1
GULA ROSEBRAND,1998,2
STIK BALADO DUS,1998,1
TOPLES NASTAR CAVEL,1998,1
KERANJANG SAMPAH FORTUNA,1998,1
HANDUK MERAH PUTIH UK60,1999,1
MASKER DUCKBIL HITAM,2000,1
PIRING ROTAN PLASTIK,2000,1
PANCI GORENG SARANGAN,2001,1
JEMURAN MENARA SHENAR,2001,1
PISAU SULTAN,2001,1
HANDUK MERAH PUTIH UK60,2001,1
BOTOL HYDRO LIONSTAR,2001,1
RANTANG JAGO STENLIS,2001,1
TEAPOT SARINGAN,2001,1
BATANG KORDEN 1M,2002,4
BATANG KORDEN 1.5M,2002,1
PANCI SET 4 HAPPYFUN,2003,1
SARUNG BUSA 180X30,2004,1
RACUN CICAK,2004,1
TEMPAT TISU KOTAK PANJANG,2005,2
KASUR LANTAI PALEMBANG,2006,1
TOPLES NASTAR CAVEL,2007,1
RAK PIRING ALUMINIUM MASTER,2008,1
KIPAS WELHOME BERDIRI 1681,2009,1
KIPAS TORNADO 3IN1 NEW VIVA,2009,1
LEMARI GALVANIS 3P ANAK SMA,2010,1
BUSA ROYAL REE 160x22,2010,1
INOAC UK 120X30,2010,1
BANTAL/GULING KARAKTER,2010,5
TREMOS INDOGLASS 750ML,2010,1
KARPET SPONS MURAH,2011,1
PRESTO GSF 26CM,2011,1
GULA ROSEBRAND,2011,3
BOX CB 75,2011,1
BOTOL HYDRO LIONSTAR,2011,1
STIKER MOMO,2012,1
RAK COSMIC 3SSN ABU,2012,1
SAJADAH AL JEDAH,2012,1
PERASAN JERUK STENLIS,2013,1
BAJU BAYI PENDEK,2013,1
STAN HANGER TOPI,2013,1
SARUNG BUSA 160X30,2013,1
BABY WALKER 89,2013,1
RODA KAKI KULKAS,2013,1
MAINAN TARIK,2013,1
GULA ROSEBRAND,2013,8
PLATINUM,2013,1
MAN BOWL KACA 5 SSN,2013,1
KARPET JASMINE,2013,1
CANGKIR HUSTON,2014,1
SERBET/LAP PIRING,2015,1
TOPLES NASTAR CAVEL,2015,2
EMBER 30 HITAM SUSAN,2015,1
SANDAL POLKADOT,2015,1
TOPLES NASTAR CAVEL,2016,1
TOBELO COKLAT GOLDEN BALLS,2016,1
SANDAL POLKADOT,2016,1
BATAGOR MINI 200 GRAM,2016,1
SANDAL POLKADOT,2017,1
MAGICOM COSMOS CRJ 3306,2018,1
BOTOL HYDRO LIONSTAR,2018,1
BOTOL KACA KAKTUS,2019,3
PANCI GORENG SARANGAN,2019,1
PRESTO GSF 26CM,2020,1
SENDOK/GARPU BATIK,2020,2
ceret plastik jago,2020,1
HANDUK MERAH PUTIH UK60,2020,1
GULA ROSEBRAND,2020,1
MAINAN JEEP PUTIH,2021,1
PANCI SET 4 HAPPYFUN,2021,1
PRESTO GSF 26CM,2021,1
TOPLES NASTAR CAVEL,2022,1
TEMPAT TISU KOTAK PANJANG,2023,1
TOBELO COKLAT GOLDEN BALLS,2023,1
JIPANG,2024,5
KERANJANG PAJERO WARNA,2025,1
PANGGANGAN KOTAK,2026,1
GULA ROSEBRAND,2027,10
"OILPOTS STAINLESS 1,3L",2027,1
LAMPU LEED 5 WATT,2028,1
PIRING ROTAN PLASTIK,2029,3
KARPET SPONS MURAH,2030,1
BANTAL/GULING MAHKOTA HITAM,2031,2
BOTOL HYDRO LIONSTAR,2031,1
CELANA KODOK BAYI,2032,1
MAWAR LAUNDRY REFILL,2033,8
HANDUK MERAH PUTIH UK60,2034,1
CELENGAN SIZE XL,2034,2
TOPLES NASTAR CAVEL,2034,1
GULA ROSEBRAND,2034,2
JAM DINDING OGANA JUMBO,2034,1
TOPRON,2034,1
MASKER DUCKBIL HITAM,2035,1
TOPRON,2035,1
TUDUNG SAJI WARNA,2036,1
TIMBANGAN BADAN VINODA,2036,1
WALLPAPER DAPUR 5M,2037,1
BAK HITAM 28 SJP,2037,1
SPRITE/FANTA/COLA,2038,12
PERETAN SERBAGUNA,2039,1
WAJAN WARNA GSF,2040,1
PISAU STENLIS BUAH,2040,1
KARPET SPONS MURAH,2041,1
PANCI SET 4 HAPPYFUN,2042,1
KURMA AL QASEEM,2042,1
TOPLES NASTAR CAVEL,2043,1
SPRITE/FANTA/COLA,2043,1
TEMPAT TISU KOTAK PANJANG,2044,1
JEMURAN ALUMINIUM STANDART WARNA,2045,1
BANTAL GULING CANON,2045,1
NAMPAN 5 SL GEDE,2047,1
TEMPAT TISU KOTAK PANJANG,2048,1
TIMBANGAN DIGITAL AXLO 40KG,2049,1
BLENDER OMEGA NATIONAL,2049,1
HANDUK KARAKTER ANAK,2049,1
KARPET SPONS MURAH,2050,1
RAK COSMIC 3SSN ABU,2050,1
BOTOL HYDRO LIONSTAR,2050,1
JIPANG,2050,2
NAMPAN 4 SEDENG,2050,1
PERETAN SERBAGUNA,2050,1
BANTAL GULING CANON,2051,4
BOX EZ 30,2051,1
MIE SEDAP,2052,1
KALIGRAFI 3IN1,2052,1
SIKAT CUCI BAJU,2052,2
RANTANG BOWL FRESHNESS,2052,1
CELENGAN SIZE L,2052,1
FRYPAN 3288,2052,1
STIKER MOMO,2052,1
JAM DINDING VINODA JUMBO,2052,1
MASKER DUCKBIL HITAM,2052,1
GULA ROSEBRAND,2053,3
BUSA ROYAL ALMAS 180*24,2054,1
JEMURAN ALUMINIUM STANDART WARNA,2054,1
KACANG KORO UK BSR,2055,1
SUMPIA UDANG,2055,1
TIMBANGAN DAPUR KENMASTER,2056,1
TALENAN KAYU KCL,2056,2
AGAR INACO SET KILO,2056,1
JIPANG,2056,2
TEMPAT TISU KOTAK PANJANG,2057,1
KARPET SPONS MURAH,2058,2
NAMPAN 4 SEDENG,2058,1
SIKAT BAJU GAGANG,2059,1
KACANG BANDUNG,2059,3
BANTAL GULING CANON,2060,1
STIKER MOMO,2061,1
BANTAL/GULING MAHKOTA MERAH,2061,1
PANCI SET 4 HAPPYFUN,2061,1
SAPU DUK BINTANG,2061,1
FRYPAN SET PANCI,2062,1
TEMPAT TISU KOTAK PANJANG,2063,1
CELENGAN SIZE L,2063,1
CELENGAN SIZE XL,2063,1
CELENGAN SIZE S,2063,2
BOTOL MINUM BALING & BUNNY,2064,1
SAPU DUK BINTANG,2064,2
JEMURAN POPOK 30  HOKIESTAR,2064,1
PEL PELAN GSF,2065,1
TEFLON MAXIM 20,2066,1
PERETAN SERBAGUNA,2066,1
KORDEN SMOKRING,2067,3
BELLAROSA BERKAH,2068,2
PLATINUM,2068,1
TOPLES NASTAR CAVEL,2069,3
WALLPAPER DAPUR 5M,2070,1
WALLPAPER DINDING,2070,1
KOMPOR RINNAI 522A,2071,1
WAJAN WARNA GSF,2071,1
SANDAL SWALLOW SERI,2072,1
KERANJANG PAJERO WARNA,2073,1
GELAS TIFFANY,2073,1
MAINAN TRUK ST 2026,2073,5
GELAS MUG TTP 1 WARNA,2073,1
PAYUNG 16 JARI,2074,1
KALIGRAFI 3IN1,2074,1
SIKAT BAJU GAGANG,2075,1
KERANJANG PAJERO WARNA,2076,1
MASKER DUCKBIL HITAM,2077,1
BOTOL MINUM BALING & BUNNY,2077,1
MASKER DUCKBIL HITAM,2078,1
SARUNG BUSA 160x20,2079,1
KERANJANG PAJERO WARNA,2079,1
WAJAN WARNA GSF,2079,1
JIPANG,2079,1
KIPAS DINDING WELHOME 1663E,2080,2
KALIGRAFI 3IN1,2081,3
SPRITE/FANTA/COLA,2081,2
TAS PERALATAN KM,2081,1
MAINAN TARIK,2081,1
TUDUNG SAJI WARNA,2081,1
KERANJANG PAJERO WARNA,2082,2
SPRITE/FANTA/COLA,2082,1
MASKER DUCKBIL HITAM,2082,1
SAMBUNGAN KRAN,2083,1
SPRITE/FANTA/COLA,2083,2
SPRINGBED BIGDREAM 180,2083,1
KERANJANG PAJERO WARNA,2084,1
STIKER MOMO,2085,1
TOBELO COKLAT GOLDEN BALLS,2085,1
TREMOS ELEPHANT,2086,1
GELAS JUS PORTO,2086,1
PANCI KUAH AXLO 22CM,2086,1
TUDUNG SAJI WARNA,2087,2
PISAU SULTAN,2087,1
PANCI EAGLE 20 SARANGAN,2088,1
MASKER DUCKBIL HITAM,2089,1
SPREI ILLUSION 160,2090,1
SPRINGBED VALENCIA,2091,1
BOTOL HYDRO LIONSTAR,2091,1
JIPANG,2092,2
GERY EGG ROLL,2093,1
TIMBANGAN DIGITAL AXLO 40KG,2094,1
KIPAS MEJA KARAKTER WELHOME,2095,1
TUDUNG SAJI WARNA,2095,1
KARPET SPONS MURAH,2096,1
KESED 5D DIATOMITE,2099,2
JIPANG 1 BALL,2100,1
TAPLAK MEJA MAKAN,2101,1
BAK HITAM 28 SJP,2101,1
TALENAN,2102,1
WALLPAPER DINDING,2103,1
MAGICOM COSMOS 9308,2104,1
RAK RSTK OYAMA,2104,1
LEMARI LS2P NON KACA,2104,1
SAMPAH INJAK,2104,1
LOYANG ROTI 3PCS,2104,1
PANCI SET 4 HAPPYFUN,2104,1
KERANJANG SAMPAH FORTUNA,2105,2
KAPSTOK WARNA,2105,1
KERANJANG PAJERO WARNA,2105,1
KIPAS DINDING WELHOME 1663E,2106,1
GELAS JUS PORTO,2107,1
PISAU SULTAN,2107,1
BOX CB 75,2108,1
TALENAN KAYU KCL,2108,1
SUMPIA UDANG,2108,1
SAPU DUK BINTANG,2108,1
TOBELO COKLAT GOLDEN BALLS,2109,1
TREMOS SOLARIS LION STAR,2109,1
TREMOS INDOGLASS 1000ML,2109,1
TOPLES PUZZLE SET,2109,2
TALENAN KAYU KCL,2109,2
KIPAS WELHOME BERDIRI 1681,2110,1
WAJAN WARNA GSF,2110,1
TOPRON,2110,2
MAINAN TELEPHONE DUDUK BARBIE,2111,2
PRESTO GSF 26CM,2111,1
CANGKIR SET BROWN,2111,1
PLATINUM,2112,2
KURMA AL QASEEM,2112,1
KOMPOR PORTABLE MYVO,2113,1
TEFLON MAXIM 26,2113,1
 200 GRAM,2113,2
MAWAR LAUNDRY REFILL,2113,2
KURMA AL QASEEM,2113,1
JIPANG,2113,1
PIRING DINASTY KUPU 8,2114,1
SAPU LIDI PRING BULAT,2114,1
BANTAL/GULING MAHKOTA MERAH,2115,2
KERANJANG PAJERO WARNA,2116,1
CELENGAN SIZE M,2116,3
KIPAS WELHOME BERDIRI 1681,2117,5
KIPAS DINDING WELHOME 1663E,2117,2
LEM DEXTON BOTOL,2117,3
MANTEL ELMONDO ANAK,2117,3
ROYAL FOAM KAIN ZAKAT,2117,2
RODA KAKI KULKAS,2118,1
RAK SEPATU PORTABLE GENEVA 5SN,2119,1
KERANJANG PAJERO WARNA,2119,1
JEMURAN ALUMINIUM STANDART WARNA,2119,1
KERANJANG SAMPAH FORTUNA,2119,1
SENDOK/GARPU BATIK,2119,2
HANDUK MERAH PUTIH UK60,2119,1
SPRINGBED VALENCIA,2119,2
PRESTO GSF 26CM,2120,1
LEM DEXTON BOTOL,2121,2
CELENGAN SIZE XL,2121,1
TREMOS ELEPHANT,2122,1
KERANJANG PAJERO WARNA,2123,2
JIPANG,2123,1
TOBELO COKLAT GOLDEN BALLS,2123,1
TALENAN KAYU KCL,2124,1
BOTOL KACA KAKTUS,2124,1
BELLAROSA BERKAH,2125,1
MAWAR LAUNDRY REFILL,2126,1
KERANJANG SAMPAH FORTUNA,2126,1
HANDUK MERAH PUTIH UK60,2126,1
NAMPAN 4 SEDENG,2127,1
CANGKIR LEPEK 2 WARNA,2128,1
PANCI SET 4 HAPPYFUN,2129,1
RAK SEPATU PORTABLE GENEVA 5SN,2129,1
HANDUK MERAH PUTIH UK60,2130,1
CELENGAN SIZE XL,2130,1
PANCI SET 4 HAPPYFUN,2130,1
TEMPAT TISU KOTAK PANJANG,2131,1
KIPAS MEJA KARAKTER WELHOME,2132,1
BANTAL/GULING MAHKOTA MERAH,2132,2
BANTAL/GULING MAHKOTA HITAM,2132,2
BANTAL CINTA,2132,1
KERANJANG SAMPAH FORTUNA,2132,2
SPREI HOME UK 160 & 180,2132,1
JEMURAN ALUMINIUM STANDART WARNA,2132,2
KAPSTOK NAGAMAS 8 KAIT,2132,1
SIKAT BAJU GAGANG,2132,1
PEL PELAN NAGOYA,2132,1
TIMBANGAN GSF 2OKG,2133,1
KIPAS MEJA KARAKTER WELHOME,2134,1
BANTAL GULING CANON,2135,2
SPREI HOME UK 160 & 180,2135,1
HANDUK MERAH PUTIH UK60,2135,1
BAK HITAM 28 SJP,2135,1
LEMARI ACTIV 3P ZIGZAG,2135,1
TIKAR ISTANA JUMBO,2135,1
SIKAT BAJU GAGANG,2136,1
BANTAL/GULING MAHKOTA HITAM,2136,2
LEMARI SERBAGUNA GALVANIS 3P,2136,1
PLAYMATE BAYI,2136,1
PIRING ROTAN PLASTIK,2137,2
CELENGAN SIZE XL,2137,1
CELENGAN SIZE M,2137,1
KERANJANG PAJERO WARNA,2137,1
JEMURAN HANDUK VINODA,2137,1
KARPET SPONS MURAH,2137,1
STIKER MOMO,2137,1
KACANG KORO UK BSR,2137,1
HANDUK MERAH PUTIH UK60,2138,3
BOTOL KACA KAKTUS,2140,1
SPRITE/FANTA/COLA,2141,12
PERETAN SERBAGUNA,2142,1
KIPAS TANGAN GRADASI,2143,1
SETRIKA MASPION HA 110,2143,1
MANTEL ELMONDO ANAK,2144,1
BELLAROSA BERKAH,2145,3
PLATINUM,2145,2
BUCKET MILKTEA 12L,2145,1
BUCKET MILKTEA 12L,2146,1
SENDOK/GARPU BATIK,2146,1
CELENGAN SIZE M,2146,2
LEM DEXTON BOTOL,2147,1
PAYUNG 16 JARI,2148,1
TREMOS ELEPHANT,2149,1
KIPAS TANGAN GRADASI,2150,19
KIPAS WELHOME BERDIRI 1681,2151,1
TAS PERALATAN KM,2152,1
PANGGANGAN PORTABEL,2152,1
BAK HITAM 28 SJP,2152,2
MILK POT UK16,2152,1
RACUN TIKUS,2152,2
"OILPOTS STAINLESS 1,3L",2153,1
BAJU BAYI PENDEK,2153,1
TOPLES PUZZLE SET,2154,1
STIKER MOMO,2154,1
"OILPOTS STAINLESS 1,3L",2154,1
RODA KAKI KULKAS,2154,1
TIMBANGAN DIGITAL AXLO 40KG,2154,1
MAINAN TARIK,2154,1
TOPLES NASTAR CAVEL,2155,3
TREMOS INDOGLASS 1000ML,2156,1
RAK ACTIV 4SSN,2157,1
RAK ACTIV 3SSN,2157,1
KURSI KARET BUSA,2157,1
WATER HEATERMATRIX,2157,1
BUCKET MILKTEA 12L,2157,1
PRESTO GSF 26CM,2157,2
SPREI ILLUSION 160,2157,1
KERANJANG BASKET LAUNDRY 3SSN,2157,1
PERASAN JERUK STENLIS,2157,1
KAPSTOK NAGAMAS 8 KAIT,2157,1
STIKER MOMO,2157,1
KACANG KORO UK BSR,2157,2
RAK SEPATU PORTABLE GENEVA 5SN,2157,1
RAK BUKU GSF,2157,1
BELLAROSA COKLAT DREAM,2157,1
KERANJANG SAMPAH FORTUNA,2157,2
TALENAN KAYU KCL,2157,4
GEMBOR 9L,2157,1
SPRITE/FANTA/COLA,2157,12
BOTOL MINUM BALING & BUNNY,2158,1
BOTOL KACA KAKTUS,2159,1
BOTOL MINUM BALING & BUNNY,2160,1
SELIMUT KARAKTER ANAK,2161,1
CELENGAN SIZE XL,2162,1
JAM VINODA JUMBO,2163,1
MASKER DUCKBIL PUTIH,2163,1
RAK BUKU GSF,2163,1
SIKAT CUCI BAJU,2164,2
TEKO SIUL MASPION 24,2165,1
TOPLES NASTAR CAVEL,2166,1
JIPANG,2166,1
KARPET SPONS MURAH,2166,1
CANGKIR LEPEK ROSE,2167,1
BANTAL GULING CANON,2168,3
MAINAN MOBIL POLISI GGC,2168,1
SENDOK/GARPU BATIK,2168,1
PRESTO GSF 26CM,2168,1
KERANJANG SAMPAH FORTUNA,2169,2
KERANJANG SAMPAH FORTUNA,2170,2
TREMOS ELEPHANT,2171,1
KARPET SPONS MURAH,2171,2
BOTOL HYDRO LIONSTAR,2171,1
AGAR INACO SET KILO,2172,1
SALEH PISANG,2172,1
SARUNG BUSA 140X20,2173,1
PANCI MILKPAN ANDORA,2173,1
BOX CB 75,2174,1
PANCI SET 4 HAPPYFUN,2174,1
LEMARI LS2P KACA,2174,1
PERETAN SERBAGUNA,2175,1
TREMOS INDOGLASS 750ML,2175,1
BATRAI ABC SEDENG,2175,1
MASKER DUCKBIL PUTIH,2176,1
MANTEL ELMONDO ANAK,2177,1
MASKER DUCKBIL PUTIH,2177,1
KIPAS WELHOME BERDIRI 1681,2177,1
SARUNG BUSA 160x20,2178,1
SELIMUT KARAKTER ANAK,2178,2
BUSA ROYAL 160x20,2178,1
SENDOK/GARPU BATIK,2178,1
TAPLAK MEJA MAKAN,2179,1
GELAS JUS PORTO,2180,1
MASKER DUCKBIL PUTIH,2180,2
PIRING 2 WARNA,2180,1
TREMOS ELEPHANT,2180,1
TOPLES PUZZLE SET,2181,1
JEMURAN ALUMINIUM STANDART WARNA,2181,1
SENDOK/GARPU BATIK,2181,1
BONCENGAN ROTAN TANPA LILITAN,2182,1
SARUNG WADIMOR,2183,10
TOPRON,2184,1
BATANG KORDEN 1M,2184,2
BANTAL GULING CANON,2185,2
BANTAL/GULING MAHKOTA MERAH,2185,1
BANTAL/GULING MAHKOTA HITAM,2185,1
PANCI BIASA 20CM,2185,1
SANDAL SIMIQI,2185,2
KERANJANG SAMPAH FORTUNA,2185,1
SUMPIA UDANG,2185,2
PLAYMATE  EXCLUSIVE,2185,3
BANTAL/GULING MAHKOTA HITAM,2186,3
BANTAL/GULING MAHKOTA MERAH,2186,2
BAD COVER BONITA 180X200,2186,1
MONDE SUSU CHOCOCHIPS,2187,1
JIPANG,2187,2
UNTIR-UNTIR,2187,1
 200 GRAM,2187,2
COOKWARE SET 13PCS,2187,1
KERTAS KADO,2187,4
TREMOS SOLARIS LION STAR,2187,1
BAK HITAM 28 SJP,2187,1
CANGKIR LEPEK 2 WARNA,2188,1
DOUBLE PAN HAPPY CALL,2188,2
KIPAS WELHOME BERDIRI 1681,2189,1
"OILPOTS STAINLESS 1,3L",2189,1
PISAU STENLIS BUAH,2189,2
MASKER DUCKBIL PUTIH,2190,5
SPREI HOME UK 160 & 180,2191,1
SENDOK/GARPU BATIK,2192,1
BANTAL GULING CANON,2193,2
KORDEN SMOKRING,2194,2
TREMOS ELEPHANT,2195,1
SENDOK/GARPU BATIK,2195,1
KIPAS MEJA KARAKTER WELHOME,2197,1
SPRITE/FANTA/COLA,2197,1
MASKER DUCKBIL PUTIH,2198,1
BUCKET MILKTEA 12L,2199,1
DOUBLE HANGER BY SHENAR,2200,1
BOLA MANDI 25,2200,1
SETRIKA OMICO,2200,1
MAWAR LAUNDRY REFILL,2200,1
TEMPAT TISU KOTAK PANJANG,2201,1
RAK COSMIC 3SSN ABU,2202,1
"OILPOTS STAINLESS 1,3L",2202,1
TREMOS INDOGLASS 1000ML,2202,1
WAJAN WARNA GSF,2202,1
WAJAN KUPING ENAMEL,2202,1
PISAU SULTAN,2202,1
BUSA LIPAT UK 120,2202,1
RAK COSMIC 3SSN ABU,2203,1
TOPRON,2203,1
PIRING ROTAN PLASTIK,2203,3
RODA KAKI KULKAS,2203,1
MAWAR LAUNDRY REFILL,2203,1
RICE BUCKET 30L,2204,1
JEMURAN POPOK 30  HOKIESTAR,2204,1
SPRINGBED  BIGLAND,2205,1
MAGICOM MIYAKO 528,2206,1
KOMPOR JOS,2207,1
CELANA KODOK BAYI,2208,1
MANTEL JAKET CELANA TIKTOK,2208,1
BLENDER MIYAKO BL 211,2208,1
BOX CB 75,2208,2
KERANJANG PAJERO WARNA,2208,1
MAINAN MOBIL POLISI GGC,2209,1
TREMOS INDOGLASS 1000ML,2210,3
MEJA RIAS,2211,1
LEMARI GMCC TIREX 3SSN,2211,2
TEKO SET JAGO,2212,1
TOPLES PUZZLE SET,2213,1
JIPANG,2213,1
KASUR LANTAI PALEMBANG,2214,1
SPRINGBED VALENCIA,2215,1
MASKER DUCKBIL PUTIH,2216,1
"OILPOTS STAINLESS 1,3L",2217,2
PANGGANGAN KOTAK,2217,1
MASKER DUCKBIL PUTIH,2218,1
BABY WALKER 89,2219,1
GANTUNGAN 3 IN 1,2220,1
JIPANG,2220,1
JAM VINODA JUMBO,2221,1
BLENDER OMEGA NATIONAL,2221,1
BANGKU KECIL/DINGKLIK BULAT,2221,2
SPIN MOP STENLIS BY SHENAR,2222,1
JAM VINODA JUMBO,2222,1
SEROK JUMBO,2222,1
MANTEL ELMONDO ANAK,2223,1
KARPET SPONS MURAH,2224,2
SENDOK/GARPU BATIK,2225,1
PISAU SULTAN,2225,1
TOPRON,2226,1
KERANJANG PAJERO WARNA,2227,3
SPRINGBED VALENCIA,2227,2
BOTOL HYDRO LIONSTAR,2227,1
BOTOL HYDRO LIONSTAR,2228,1
RODA KAKI KULKAS,2229,1
TEFLON GSF 24CM,2229,1
PERASAN JERUK STENLIS,2229,1
KACANG KORO UK BSR,2229,1
JEMURAN ALUMINIUM STANDART WARNA,2229,1
SAMBUNGAN KRAN,2229,1
TUDUNG SAJI WARNA,2230,1
BATANG KORDEN 1M,2230,1
TOPLES PUZZLE SET,2231,2
MASKER DUCKBIL PUTIH,2231,1
CUTER TRANSPARAN,2231,1
SIKAT BAJU GAGANG,2231,1
KERANJANG SAMPAH FORTUNA,2231,1
KIPAS WELHOME BERDIRI 1681,2231,1
KERANJANG PAJERO WARNA,2232,2
KERANJANG SAMPAH FORTUNA,2232,1
PAYUNG 16 JARI,2232,1
SPRINGBED VALENCIA,2232,1
EMBER 40L WARNA PAIL UKIR,2232,1
JIPANG,2232,2
 200 GRAM,2232,2
BATAGOR MINI 200 GRAM,2232,2
AGAR INACO SET KILO,2232,2
TALENAN KAYU KCL,2232,3
BATANG GORDEN NON ACC,2233,1
KIPAS MEJA KARAKTER WELHOME,2234,1
