Item,Transaction,kuantitas
TREMOS PENCET AIR POT 2L,9615,1
KERTAS KADO,9615,4
"RICE BUCKET 10,5L",9615,1
BUKU GAMBAR,9615,2
TOPLES TONAM NEW,9616,1
BOTOL MASKY LIONSTAR,9617,1
RAK COSMIC 4 SSN,9618,2
GAGANG SUPERMOP,9618,3
MAINAN MOBIL MONSTER MINI,9619,1
TAPLAK MEJA EMAS,9620,2
KUE KACANG MAK ENAK,9621,3
SUPERMOP BOLDE UNICRON,9622,1
LEMARI LS2P KACA,9623,1
JAM DINDING VINODA,9624,10
KIPAS DINDING WELHOME 1663E,9625,3
JEMURAN HANDUK GSF,9626,1
KUE KACANG MAK ENAK,9626,1
KUE KACANG MAK ENAK,9627,2
KITCHEN MONICA 3SSN,9628,1
KUE KACANG MAK ENAK,9629,3
TOPLES ODATE BUNGA,9630,1
KUE KACANG MAK ENAK,9631,10
TOPLES TONAM NEW,9632,2
PISAU SERBAGUNA E077,9632,1
WAJAN GAGANG ENAMEL,9632,1
TALENAN,9632,1
TALENAN KAYU BSR,9632,1
TOPRON,9632,1
SENDOK/GARPU  BIASA,9632,3
PISAU RAHMA,9632,3
PISAU KAYU 6305,9632,1
KUE KACANG MAK ENAK,9633,3
SIRUP MARJAN 1 DUS,9634,1
KIPAS DINDING WELHOME 1663E,9635,1
KUE KACANG MAK ENAK,9636,1
PRESTO GSF 26CM,9637,4
PANCI KUAH AXLO 22CM,9637,1
HANDUK MERAH PUTIH UK60,9638,1
SANTAN SASA,9638,2
TOPLES TONAM NEW,9639,1
JAM VINODA BIASA,9639,1
BATU BATRAI DYNAMAX,9639,1
MAINAN INDO KASIR M531,9639,1
BUKU GAMBAR,9639,1
BOTOL RUSA TALI PANJANG,9639,1
PEMBATAS KERTAS,9640,1
BOTOL MASKY LIONSTAR,9641,2
SERBET/LAP PIRING,9642,1
BANTAL VACUM PUTIH,9642,2
BANTAL GULING CANON,9643,2
BANTAL/GULING KARAKTER,9643,1
PEMBATAS KERTAS,9644,1
KERANJANG PAJERO WARNA,9645,1
TREMOS ELEPHANT,9646,1
BANTAL/GULING KARAKTER,9647,1
PAYUNG 16 JARI,9647,1
MAGIC MOP,9648,1
KUE KACANG MAK ENAK,9649,1
SUPERMOP BOLDE UNICRON,9650,1
SARUNG WADIMOR,9651,1
KIPAS WELHOME BERDIRI 1681,9652,1
KIPAS DINDING WELHOME 1663E,9652,1
KUE KACANG MAK ENAK,9652,3
TAPLAK MEJA EMAS,9652,2
MAGIC MOP,9653,1
KANEBO INNOVA TEBAL,9654,1
KIPAS WELHOME BERDIRI 1888,9655,1
BANTAL VACUM PUTIH,9655,1
REGULATOR PLUS SELANG MPU,9656,1
KUE KACANG MAK ENAK,9657,1
PAYUNG 16 JARI,9658,1
KUE KACANG MAK ENAK,9659,3
KIPAS KARAKTER WELHOME,9660,1
KUE KACANG MAK ENAK,9661,1
BOTOL RUSA TALI PANJANG,9662,1
REGULATOR DESTEC PANDOM METER,9663,1
JAM VINODA BIASA,9663,1
BATU BATRAI DYNAMAX,9663,1
KLEM SLANG,9663,2
SELANG GAS,9663,2
KESED 5D DIATOMITE,9663,1
SAPU LIDI PRING BULAT,9663,2
KERANJANG LAUNDRY ORCHID,9663,1
KERANJANG SAMPAH FORTUNA,9663,1
SUPERMOP BOLDE UNICRON,9664,1
PANCI SUSU PLUS 18,9665,1
NAMPAN BULAT IMPORT,9665,1
NAMPAN KOTAK IMPORT,9665,2
PANCI KUAH ENAMEL 22 GSF,9665,1
PANCI GORENG SERBAGUNA GSF,9665,1
BASKOM STENLIS 38CM,9665,1
SENDOK/GARPU BATIK,9666,1
TALENAN KAYU BSR,9666,1
SANTAN SASA,9667,1
SALEP CINA SASET,9668,1
RAK KAMAR MANDI SUDUT,9669,1
SAMPAH INJAK,9669,1
DINGKLIK LION STAR,9669,1
KAPSTOK WARNA,9669,1
OVEN BIMA BESAR 3SSN,9669,3
BUKU GAMBAR,9669,1
PEMBATAS KERTAS,9669,1
TOPLES KRUPUK 10L,9670,1
TOPLES TONAM NEW,9670,1
TAPLAK MEJA EMAS,9670,1
MAINAN PISTOL 4770,9670,1
TOPLES TONAM NEW,9671,1
BOTOL RUSA TALI PANJANG,9672,1
KORESAN/SERUTAN PENSIL,9672,1
MAINAN JEEP PUTIH,9672,1
KOPER 24'',9673,1
GELAS WILLY SET,9674,1
SPREI HOMEMADE 140,9675,1
MANGKOK 2 WARNA,9675,2
PIRING 2 WARNA,9675,1
PANCI KUAH ENAMEL 22 GSF,9675,1
MAINAN RING DONAT 138,9676,1
KIPAS DINDING WELHOME 1663E,9676,1
SUPERMOP BOLDE UNICRON,9676,1
KIPAS COSMOS 16 SKM,9677,1
BUSA ROYAL REE 160x22,9677,1
MAINAN BEBEK TARIK,9677,1
KIPAS TANGAN PORTABEL,9678,1
ALAT CUKUR HAPPYKING,9678,1
KORDEN SMOKRING,9679,4
BATANG KORDEN 2M,9679,2
SUPERMOP BOLDE UNICRON,9680,1
TOPLES TONAM NEW,9681,1
RAK KAMAR MANDI SUDUT,9681,1
TUDUNG SAJI SHINPO,9682,1
KIPAS DINDING WELHOME 1663E,9682,1
TEMPAT SENDOK JAGO,9682,1
TOPLES TONAM NEW,9683,1
KIPAS MEJA KARAKTER WELHOME,9683,1
SALEP CINA SASET,9684,1
KIPAS DINDING WELHOME 1663E,9685,1
PIRING PARKIT BUNGA,9686,1
PEMBATAS KERTAS,9686,2
BALON ULTAH,9687,4
COOPER STAINLES MKC,9688,1
BLENDER PORTABLE,9688,1
PANCI SET 3 WARNA GSF,9688,1
STAN HANGER TOPI,9689,1
GELAS CANTEL POLOS JUMBO,9689,1
GELAS CANTEL KEMBANG,9689,1
TEMPAT DONAT WARNA,9690,1
KARPET SPONS TEBAL,9690,1
TREMOS SOLARIS LION STAR,9692,1
SPREI HOMEMADE 140,9693,1
PERASAN JERUK IMPORT,9694,1
GUNTING KUKU KECIL,9694,1
TOPRON,9694,1
RAK SEPATU PORTABLE GENEVA 5SN,9694,1
HANGER ATUM PITA,9694,1
KARPET SPONS TEBAL,9694,1
MAWAR LAUNDRY BOTOL,9694,1
KARPET METERAN,9695,1
PERETAN SERBAGUNA,9695,1
SPREI HOMEMADE 140,9696,1
TREMOS PENCET AIR POT 2L,9697,1
TOPLES TONAM NEW,9698,1
KIPAS WELHOME BERDIRI 1681,9699,1
HANDUK MERAH PUTIH UK60,9699,1
PISAU RAHMA,9699,1
SALEP CINA SASET,9699,1
MAINAN MOBIL MONSTER MINI,9700,2
TAS PARSEL,9701,1
KIPAS WELHOME BERDIRI 1681,9702,1
KASUR LANTAI PALEMBANG,9702,1
KIPAS DINDING WELHOME 1663E,9703,1
MAGICOM MIYAKO 508,9704,1
SENDOK/GARPU BATIK,9704,1
MAGIC MOP,9705,1
GELAS CANTEL POLOS JUMBO,9706,1
GELAS CANTEL KEMBANG,9706,1
BOX 27 SL,9707,1
TUDUNG SAJI SHINPO,9708,1
MEJA SETRIKA BERDIRI,9708,1
KESED ANYAMAN,9709,2
HANDUK MERAH PUTIH UK50,9709,1
LAMPU EMERGENCY CERDAS,9709,1
KIPAS WELHOME BERDIRI 1681,9710,1
DOUBLE PAN HAPPY CALL,9711,1
TOPLES KRUPUK 10L,9711,1
SUPERMOP BOLDE UNICRON,9712,1
KIPAS WELHOME BERDIRI 1681,9713,1
TIKAR ELRESAS,9714,1
RAK PIRING EKONOMI BESAR,9715,1
SPREI FATA 140,9715,1
MAWAR LAUNDRY REFILL,9716,1
SPREI HOME UK 160 & 180,9716,1
HANDUK MERAH PUTIH UK60,9717,2
BANTAL/GULING KARAKTER,9718,1
BANTAL GULING CANON,9718,2
TOPLES TONAM NEW,9718,1
SPREI HOME UK 160 & 180,9718,1
PERASAN JERUK STENLIS,9719,1
MAINAN COOKING 7015,9719,1
GELAS CANTEL KEMBANG,9720,1
WAJAN KUPING ENAMEL,9721,1
MAGICOM MIYAKO 508,9721,1
TOPLES TONAM NEW,9722,1
celengan jumbo,9723,1
KIPAS DINDING WELHOME 1663E,9723,1
KERTAS KADO,9724,3
MAINAN YOYO PUTAR,9724,1
FRYPAN 3288,9724,1
CRAYON SET 208,9725,1
KURSI NAPOLY 101,9726,2
KIPAS WELHOME BERDIRI 1681,9727,1
KARPET SPONS TEBAL,9727,1
BOTOL KACA KAKTUS,9727,1
JEPITAN BAJU WADAH,9728,1
CRAYON SET 208,9729,1
PENGKI CAPUCCINO,9729,1
BOTOL KACA DUS,9729,1
TAPLAK MEJA EMAS,9729,1
KOTAK MAKAN PINK,9730,1
BUSA ROYAL 140x30,9731,1
PAYUNG JUMBO SILVER,9732,1
COOPER STAINLES MKC,9732,1
PIPET OBAT BAYI,9733,1
TOPLES KRUPUK 10L,9734,1
SPRINGBED VALENCIA,9735,1
DIPAN 160 MINIMALIS,9735,1
PIRING LUCKY COKLAT,9735,1
LEMARI PIRING GALVANIS,9735,1
BUSA LIPAT UK 120,9736,1
KIPAS WELHOME BERDIRI 1681,9737,1
TOPLES KACA 1700ML,9737,2
JEPITAN BAJU WADAH,9738,2
MAGICOM COSMOS 323 s,9739,1
PANCI SUSU PLUS 18,9739,1
GAYUNG STANDAR,9739,2
TEMPAT SAMPAH SENORITA KECIL,9739,1
PEL PELAN VINODA,9740,1
KIPAS WELHOME BERDIRI 1681,9741,1
SALEP CINA SASET,9741,1
KOPER 24'',9742,1
GELAS BAMBO,9742,1
TOPLES TONAM NEW,9743,3
SIKAT WC MIKADO,9744,1
SASA SANTAN 1 DUS,9745,1
SPREI HOME UK 160 & 180,9746,1
BUSA ROYAL REE 140x22,9746,1
LEMARI TABITHA 4 SUSUN,9747,1
PIRING PARKIT BUNGA,9748,1
GELAS CANTEL POLOS JUMBO,9748,1
TREMOS SOLARIS LION STAR,9749,1
TAPLAK MEJA EMAS,9750,2
MAINAN INDO KASIR M531,9750,1
KIPAS WELHOME BERDIRI 1681,9751,1
BANGKU  BAKSO WARNA,9752,4
KIPAS WELHOME BERDIRI 1681,9753,1
KERANJANG POPOK BAYI,9754,1
KIPAS WELHOME BERDIRI 1681,9755,1
RAK RSTK 4 SSN TABITHA,9755,1
BOTOL MASKY LIONSTAR,9756,2
JEMURAN JUMBO ULIR,9757,1
PANCI GORENG SERBAGUNA GSF,9759,1
NAMPAN BULAT IMPORT,9760,1
CRAYON SET 208,9761,1
TAPLAK MEJA EMAS,9762,1
SPREI HOME UK 160 & 180,9762,1
MANGKOK JAGO TOYOKI,9763,1
BOTOL ENJOYLIFE,9763,1
TAPLAK MEJA EMAS,9763,1
SARUNG BANTAL GULING LADY ROSE,9763,1
SARUNG BANTAL GULING VITO,9763,1
PANCI KUAH ENAMEL 22 GSF,9764,1
MAWAR LAUNDRY REFILL,9764,2
SPREI HOMEMADE 140,9765,1
KARPET SPONS TEBAL,9765,1
GENDONGAN DACHI DEPAN BONEKA,9766,1
GELAS RT KEMBANG,9766,2
GAGANG SUPERMOP,9767,1
SPREI HOMEMADE 140,9768,1
KERANJANG PAJERO WARNA,9768,1
BATANG KORDEN 1.5M,9768,1
BATANG KORDEN 1.5M,9769,1
BOTOL RUSA TALI PANJANG,9770,1
TEMPAT DONAT WARNA,9770,1
KESED MIE,9770,1
pulpen kapsul,9770,1
KANEBO FIT,9771,1
GELAS PLASTIK FAMILLY,9771,5
NAMPAN BULAT IMPORT,9771,2
KOK,9772,1
SUPERMOP BOLDE UNICRON,9774,1
MAINAN RING DONAT 808,9774,1
PISAU RAHMA,9775,2
KURSI JATI MINIMALIS,9776,1
KARPET SPONS TEBAL,9777,1
BANTAL GULING CANON,9778,2
SPREI HOMEMADE 140,9779,1
KIPAS WELHOME BERDIRI 1681,9779,1
GAYUNG STANDAR,9780,1
SPREI HOME UK 160 & 180,9781,1
LEMARI ALUMINIUM  3P LIS PUTIH,9782,1
BOTOL MINUM TREND,9783,1
celengan jumbo,9784,1
KIPAS WELHOME BERDIRI 1681,9785,1
KARPET SPONS TEBAL,9786,1
MEJA BELAJAR JUMBO+ KURSI APANEL,9787,1
KURSI PUTAR ACTIV,9787,1
SENDOK POLKADOT,9787,1
TAS PERALATAN KM,9787,1
KIPAS TANGAN PORTABEL,9787,1
TALENAN KAYU BSR,9787,1
TEFLON HCM 22CM,9787,1
SIKAT SOFA IMPORT,9787,1
TOPLES TONAM NEW,9788,2
TAPLAK MEJA EMAS,9789,1
JAM VINODA BIASA,9789,1
BATU BATRAI DYNAMAX,9789,1
SPREI HOME UK 160 & 180,9790,1
KUDA NEW,9790,1
SALEP CINA SASET,9790,1
BATANG KORDEN 1.5M,9791,1
BATANG KORDEN 1M,9791,2
SIKAT SOFA IMPORT,9791,1
TEKO JINNIE AYAM JAGO PURIH DX,9791,1
KESED INDAH,9792,1
TAPLAK MEJA EMAS,9792,1
SPREI HOME UK 160 & 180,9793,1
GAGANG SUPERMOP,9794,1
PANCI EAGLE 30 SARANGAN,9795,1
KARPET SPONS TEBAL,9796,1
TOPLES TONAM NEW,9797,1
TOPLES KACA 1700ML,9797,1
CANGKIR FRONTERA,9797,1
KIPAS WELHOME BERDIRI 1681,9798,1
SAPU LIDI PRING BULAT,9799,1
TEMPAT SAMPAH KARAKTER,9799,1
BANTAL/GULING MAHKOTA HITAM,9799,1
TOPLES TONAM NEW,9800,1
GELAS FRESNO,9801,1
KERTAS KADO,9801,1
TEMPAT SAMPAH KARAKTER,9802,1
JEPITAN BAJU WADAH,9803,1
HANDUK MERAH PUTIH UK70,9803,1
MAINAN COOKING 7015,9803,1
MAGIC MOP,9804,1
KERANJANG SAMPAH FORTUNA,9804,1
BOX CB 55,9805,1
KESED ANYAMAN,9806,2
TAPLAK MEJA EMAS,9806,1
KENTANG GORENG,9807,1
MANTEL PLASTIK LENGAN,9807,2
BOTOL RUSA TALI PANJANG,9808,1
KIPAS WELHOME BERDIRI 1681,9808,1
SENDOK/GARPU  BIASA,9809,2
SALEP CINA BSR,9810,10
TEKO JINNIE AYAM JAGO PURIH DX,9811,1
KIPAS WELHOME BERDIRI 1681,9811,1
TAPLAK MEJA EMAS,9811,1
SALEP CINA BSR,9812,7
TALENAN KAYU BSR,9812,2
SALEP CINA BSR,9813,2
KARPET SPONS MURAH,9814,3
CRAYON PUTER PENDEK,9814,1
PENSIL 2B SATUAN BIRU,9814,1
PENGHAPUS,9814,1
PEMBATAS KERTAS,9814,1
MAINAN THOMAS,9814,1
SPREI HOME UK 160 & 180,9815,1
SARUNG BANTAL GULING LADY ROSE,9815,2
LEMARI TABITHA 4 SUSUN,9816,1
SPREI HOMEMADE 140,9817,1
LEMARI TABITHA 4 SUSUN,9818,1
MAINAN MOBIL DORONG,9818,1
BUSA LIPAT UK 120,9819,1
BANGKU  BAKSO WARNA,9819,1
TAPLAK MEJA EMAS,9820,1
SPREI HOMEMADE 140,9821,1
KOMPOR RINNAI 522A,9822,1
REGULATOR PLUS SELANG MPU,9822,1
sarung tangan cendol,9823,2
JAM VINODA JUMBO,9825,1
BATRAI MAXWATT,9825,1
CATOKAN NOVA,9825,1
HANDUK MERAH PUTIH UK70,9825,1
SANDAL POLKADOT,9825,1
BOTOL MINUM TREND,9826,1
PIRING 2 WARNA,9827,1
MAWAR LAUNDRY REFILL,9827,1
SALEP CINA BSR,9828,6
SALEP CINA BSR,9829,10
RAK PIRING RPL 3 SSN,9830,1
BANTAL GULING CANON,9830,2
BOTOL KACA KAKTUS,9830,1
TOPLES ODATE BUNGA,9830,2
GANTUNGAN AL QURAN,9830,1
TAPLAK MEJA EMAS,9831,1
PEL PELAN VINODA,9831,1
TAPLAK MEJA EMAS,9832,1
BASKOM JUMBO GSF,9833,3
SARUNG BUSA 160x20,9834,1
HAIR DRYER NOVA,9834,1
SAJADAH AL JEDAH,9834,1
SPONS MANDI,9834,1
SPREI HOME UK 160 & 180,9834,1
PEMBATAS KERTAS,9834,1
KESED INDAH,9835,4
KAPSTOK WARNA,9835,2
BOX EZ 82,9836,1
TAPLAK MEJA EMAS,9837,1
GAGANG SUPERMOP,9837,1
TOPLES KACA 1700ML,9837,1
COOPER STAINLES MKC,9838,1
PRESTO HCML 8 L,9839,1
PANCI EAGLE 24 SARANGAN,9839,1
KANEBO INNOVA KCL,9840,1
WAJAN GAGANG ENAMEL,9841,1
SENDOK/GARPU BATIK,9842,1
KERANJANG PAJERO WARNA,9843,1
KIPAS WELHOME BERDIRI 1681,9844,1
MAINAN COOKING 7015,9844,1
KESED MIE,9845,1
TAPLAK MEJA EMAS,9845,1
MOBIL MONSTER TARIK,9845,1
BOTOL MINUM ANAK SEDOTAN,9846,1
KERTAS KADO,9847,1
TEKO KIMGLASS SET,9848,1
TEMPAT DONAT PUTIH,9849,3
SPREI HOMEMADE 140,9850,1
TOPLES TONAM NEW,9851,1
DORONGAN AIR VINODA,9851,1
SAPU TEPES,9851,1
SENDOK/GARPU BATIK,9851,2
TAPLAK MEJA EMAS,9852,3
TAPLAK MEJA CAP MERAH MANIS,9852,1
TOPLES CALISTA JASMIN SET,9853,1
TAPLAK MEJA EMAS,9853,1
AYUNAN ROTAN,9854,1
LEMARI ROTAN 6 LACI,9855,1
TIMBANGAN  DIGITAL GSF,9856,1
GAYUNG STANDAR,9856,2
BANGKU  BAKSO WARNA,9856,2
KESED ANYAMAN,9856,2
SENDOK/GARPU BATIK,9857,1
PIRING LUCKY COKLAT,9857,1
COOPER STAINLES MKC,9858,1
PANCI SET 3 WARNA GSF,9858,1
GELAS FRESNO,9858,1
PRESTO GSF 26CM,9859,1
MASKER EARLOOP 3PLY,9860,2
MAWAR LAUNDRY REFILL,9860,2
TOPRON,9860,2
TAPLAK MEJA EMAS,9861,1
PEMBATAS KERTAS,9862,2
TOPLES CALISTA JASMIN SET,9864,1
TANGKRINGAN KOMPOR,9865,1
SULAK WOL,9865,1
MEJA SETRIKA BERDIRI,9866,1
TOPLES CALISTA JASMIN SET,9866,1
SETRIKA MIYAKO EL 1000 M,9866,1
MEJA BELAJAR IMPORT POLOS,9866,1
SPREI HOMEMADE 140,9867,1
MANTEL ANAK KELELAWAR,9867,1
MEJA BELAJAR IMPOR KARAKTER,9867,1
TAPLAK MEJA EMAS,9868,2
SIKAT GIGI ANAK U,9868,1
KIPAS DINDING WELHOME 1663E,9868,1
SPREI HOME UK 160 & 180,9869,2
TEKO VACUM,9869,1
PEMBATAS KERTAS,9869,1
PENGHAPUS,9869,1
KERTAS KADO,9870,1
KIPAS WELHOME BERDIRI 1681,9871,1
SAPU DUK BINTANG,9872,1
KURSI NAPOLY 101,9872,3
KIPAS DINDING WELHOME 1663E,9873,1
KAPSTOK WARNA,9873,1
KIPAS TANGAN PORTABEL,9873,1
TREMOS SOLARIS LION STAR,9874,1
SAPU SENAR,9875,1
SAPU LIDI PRING BULAT,9875,1
JEPITAN BAJU WADAH,9875,1
KIPAS DINDING WELHOME 1663E,9876,2
TAPLAK MEJA EMAS,9876,1
HANDUK BAYI DRAGONFLY,9876,1
WATER PUMP GALON,9877,1
CRAYON SET 208,9879,1
BANTAL/GULING MAHKOTA HITAM,9880,2
SPREI HOME UK 160 & 180,9880,1
SARUNG BANTAL GULING LADY ROSE,9880,2
KIPAS DINDING WELHOME 1663E,9881,1
TREMOS SOLARIS LION STAR,9883,1
KRAN PLASTIK,9884,2
KIPAS DINDING WELHOME 1663E,9885,3
SETRIKA OMICO,9885,1
TREMOS SOLARIS LION STAR,9885,1
GELAS JUS PORTO,9885,1
RAK SEPATU PORTABLE GENEVA 5SN,9886,2
MAINAN MOBIL MONSTER MINI,9887,1
BUKU VISION ISI 58,9888,1
TEMPAT PENSIL CAS 2218,9888,1
KUNINGAN KOMPOR,9889,1
KUNINGAN KOMPOR,9890,1
JEPITAN BAJU WADAH,9891,1
TAPLAK MEJA EMAS,9891,1
MAGIC MOP,9892,1
TOPRON,9892,1
TREMOS ELEPHANT,9893,1
BOTOL ENJOYLIFE,9894,1
SEMPOA 010122,9894,1
MAGICOM MIYAKO 528,9895,1
BASKOM STENLIS 40CM,9895,1
TEKO SIUL MASPION 24,9896,1
BANGKU  BAKSO WARNA,9897,3
KIPAS DINDING WELHOME 1663E,9897,1
BANTAL GULING CANON,9898,4
BANTAL/GULING KARAKTER,9898,4
GELAS WILLY SET,9899,1
TEKO KIMGLASS SET,9899,1
KERTAS KADO,9899,2
"OILPOTS STAINLESS 1,3L",9900,1
BANTAL GULING CANON,9900,2
MAGICOM MIYAKO 638,9900,1
KOPER 20'',9901,1
GELAS BAMBO,9903,1
KERTAS KADO,9903,1
CERMIN SIZE XXL,9904,1
RAK PIRING STAINLES 2 SSN,9905,1
KOMPOR RINNAI 522E,9906,1
WAJAN UK 15,9906,1
KLEM SLANG,9908,2
SPREI BONITA 160X20,9909,1
KERTAS KADO,9909,1
PANCI GORENG SERBAGUNA GSF,9910,1
KERTAS KADO,9910,2
GELAS BRIMINGHAM,9911,2
JAM VINODA JUMBO,9911,2
CANGKIR HUSTON,9911,1
RAK RSTK 4 SSN TABITHA,9911,1
PANCI KUAH ENAMEL 22 GSF,9911,1
PEMBATAS KERTAS,9911,1
CANGKIR FRONTERA,9911,1
PEMBERSIH TELINGA,9911,1
SALEP CINA SASET,9912,1
KESED 5D DIATOMITE,9912,1
MAGICOM MIYAKO 638,9913,1
TEFLON GSF 22CM,9913,1
BLENDER OMEGA NATIONAL,9914,1
celengan jumbo,9914,1
SINGLE HANGER BY SHENAR,9915,1
PEMBATAS KERTAS,9915,1
BUSA INOAC 160x20,9916,1
SPREI BONITA 160X20,9917,1
SELIMUT LADY ROSE,9917,1
HANDUK MERAH PUTIH UK70,9917,1
PANCI BIASA 20CM,9917,1
KIPAS KARAKTER WELHOME,9918,1
STOP KONTAK 5 LUBANG,9918,5
BANGKU  BAKSO WARNA,9918,5
STOP KONTAK 5 LUBANG,9919,1
BOX CB 75,9920,1
MAINAN ANGSA TARIK,9920,1
GAGANG SUPERMOP,9921,1
BANTAL/GULING MAHKOTA HITAM,9921,2
RAK PIRING EKONOMI BESAR,9922,1
LEMARI TABITHA 4 SUSUN,9922,2
LEMARI ROTAN 6 LACI,9922,1
KURSI PUTAR ACTIV,9922,1
PANCI KUAH ENAMEL 20,9922,2
BLENDER OMEGA NATIONAL,9922,1
"OILPOTS STAINLESS 1,3L",9922,1
PISAU BUAH 269,9922,1
JEMURAN HOLDING TABITHA 30 STIK,9922,1
KERANJANG SAMPAH FORTUNA,9923,1
TEFLON MAXIM 20,9924,1
PANCI KUAH AXLO 22CM,9925,1
SPEAKER BLUETOOTH,9926,1
MAINAN MOBIL DORONG,9927,1
MAINAN MOBIL MONSTER MINI,9927,1
BATRAI MAXWATT,9927,2
PANCI SUSU PLUS 18,9928,1
MAWAR LAUNDRY REFILL,9928,1
BOTOL RUSA TALI PANJANG,9928,1
BUKU GAMBAR,9928,2
BOTOL RUSA TALI PANJANG,9929,1
TEMPAT MAKAN GRACIA,9929,2
KIPAS TANGAN PORTABEL,9929,1
REGULATOR PLUS SELANG MPU,9930,1
MAINAN MOTOR GP,9931,1
BATRAI MAXWATT,9931,2
JEMURAN HANDUK GSF,9932,3
BIGSTAND HANGER,9932,1
TREMOS SOLARIS LION STAR,9933,1
CANGKIR LEPEK ROSE,9933,1
KERTAS KADO,9933,3
SALEP CINA BSR,9934,1
GELAS BAMBO,9935,1
GELAS CANTEL KEMBANG,9936,1
MAINAN TELEPHONE DUDUK BARBIE,9936,1
BATRAI MAXWATT,9936,2
KERTAS KADO,9937,3
TIMBANGAN KUE GSF 4016,9937,1
TALENAN KAYU BSR,9937,1
PISAU DAGING 778,9937,1
PISTOL SAR81,9937,1
BATRAI MAXWATT,9937,3
SIKAT WC MIKADO,9937,1
KIPAS MEJA KARAKTER WELHOME,9938,1
MAINAN PEDANG SAMURAI,9938,1
KOPER 20'',9939,2
PRESTO HCM12L,9940,12
celengan jumbo,9941,1
SPREI HOMEMADE 140,9941,1
GELAS BAMBO,9942,1
KERTAS KADO,9942,1
BOTOL KACA KAKTUS,9943,1
BOTOL RUSA TALI PANJANG,9943,1
BOTOL ENJOYLIFE,9944,1
KANEBO FIT,9945,3
HANGER ATUM PITA,9946,2
MAGIC MOP,9946,1
SALEP CINA BSR,9947,3
EMBER 23 REDHOUSE,9948,1
KASUR LANTAI PALEMBANG,9948,1
TAPLAK MEJA EMAS,9948,1
SALEP CINA BSR,9949,22
MAINAN TROLI 802,9950,1
RAK SNACK MEGAMASTER,9951,1
KIPAS DINDING WELHOME 1663E,9952,1
LEMARI CORTEZ KACA,9953,1
PRASMANAN GSF,9954,4
TEMPAT SOP,9954,1
SERBET/LAP PIRING,9954,1
BOX EZ 82,9955,1
KOPER 24'',9956,1
KIPAS TANGAN PORTABEL,9957,1
SARUNG BUSA 160x20,9958,1
SENDOK/GARPU BATIK,9958,2
GELAS CANTEL KEMBANG,9958,1
MAINAN PISTOL AIR,9958,1
"OILPOTS STAINLESS 1,3L",9959,1
BOTOL RUSA TALI PANJANG,9960,1
SALEP CINA BSR,9961,3
PANCI SET 3 WARNA GSF,9962,4
PANCI GORENG SERBAGUNA GSF,9962,2
LEMARI CORTEZ KACA,9963,1
MAGIC MOP,9964,1
MAINAN MOBIL MONSTER MINI,9965,1
SALEP CINA BSR,9966,3
KIPAS GANTUNG YUNDAI 5 DAUN,9966,1
TIMBANGAN GSF 2OKG,9967,1
SELIMUT DEWASA,9967,1
JAM DINDING VINODA,9967,1
BATRAI MAXWATT,9967,1
TERMOS SULTAN STENLIS,9968,1
KIPAS DINDING WELHOME 1663E,9968,1
SALEP CINA BSR,9968,5
TREMOS SOLARIS LION STAR,9968,1
KERTAS KADO,9969,1
TEAPOT WARNA,9969,1
RAK COSMIC 4 SSN,9970,1
BOX 27 SL,9970,1
MAINAN TAYO ISI 4 LT55,9970,1
PEMBATAS KERTAS,9970,2
KAPSTOK WARNA,9971,2
KIPAS KARAKTER WELHOME,9972,1
SALEP CINA BSR,9973,5
STAN HANGER TOPI,9973,1
SPREI HOMEMADE 140,9974,1
TONGKAT LAMPU/STIK LAMPU,9975,1
MAINAN ROTI LM 3,9975,1
MAGIC MOP,9977,1
SENDOK SOUP LUCKY BESAR,9977,2
SALEP CINA BSR,9978,3
PENGKI CAPUCCINO,9979,1
MAINAN TELEPHONE DUDUK BARBIE,9979,1
SPREI HOMEMADE 140,9979,1
LEMARI CORTEZ KACA,9980,1
SARUNG WADIMOR,9981,15
MAINAN RING DONAT 138,9982,1
MAINAN DRUMBAND,9982,1
BOX CB 55,9982,1
KERTAS KADO,9982,2
PANCI KUAH AXLO 22CM,9983,1
SUPERMOP BOLDE UNICRON,9983,1
SPEAKER BLUETOOTH,9983,2
HANDUK MERAH PUTIH UK70,9985,1
KIPAS TANGAN PORTABEL,9986,1
PANCI KUAH ENAMEL 22 GSF,9986,1
PANCI GORENG SERBAGUNA GSF,9987,1
KIPAS TANGAN PORTABEL,9987,1
COOPER STAINLES MKC,9988,1
TIMBANGAN BADAN GSF 2125,9988,1
BATU BATRAI DYNAMAX,9988,2
TOPRON,9989,1
PANCI SET 13PCS SUNGLASS,9990,8
KIPAS MEJA KARAKTER WELHOME,9991,1
KIPAS TANGAN GRADASI,9991,1
SPREI LADY ROSE 120X20,9992,1
BUSA INOAC UK 120X20,9992,1
BOTOL RUSA TALI PANJANG,9993,1
SPREI HOMEMADE 140,9994,1
TREMOS INDOGLASS 750ML,9994,1
TEKO SIUL MASPION 24,9995,1
KERTAS KADO,9995,2
SPREI HOMEMADE 140,9996,1
KIPAS TANGAN PORTABEL,9997,1
KIPAS KARAKTER WELHOME,9998,1
HANDUK MERAH PUTIH UK60,9999,1
JEMURAN HANDUK GSF,10000,1
KITCHEN MONICA 3SSN,10000,2
LEMARI CORTEZ KACA,10001,1
KERANJANG PAJERO WARNA,10002,2
